# entry|column|replacementLength|symbols|observedCount
PAID_LOSS|3|6|Q,A,H4,T,A,H4|1
PAID_LOSS|3|6|Q,A,H5,H2,H1,H3|1
PAID_LOSS|3|6|Q,A,H5,T,H2,H3|1
PAID_LOSS|3|6|Q,A,K,T,A,H5|1
PAID_LOSS|3|6|Q,A,K,T,H2,Q|1
PAID_LOSS|3|6|Q,A,K,X3,H4,K|1
PAID_LOSS|3|6|Q,A,Q,A,H1,A|1
PAID_LOSS|3|6|Q,A,Q,J,H5,H4|1
PAID_LOSS|3|6|Q,H1,A,T,A,H4|1
PAID_LOSS|3|6|Q,H1,H1,Q,H1,A|1
PAID_LOSS|3|6|Q,H1,H2,H2,K,H1|1
PAID_LOSS|3|6|Q,H1,H5,H2,H1,J|1
PAID_LOSS|3|6|Q,H1,Q,H5,Q,H5|1
PAID_LOSS|3|6|Q,H1,T,H4,K,H3|1
PAID_LOSS|3|6|Q,H1,T,K,H4,H2|1
PAID_LOSS|3|6|Q,H1,T,T,J,H4|1
PAID_LOSS|3|6|Q,H2,A,H3,J,A|1
PAID_LOSS|3|6|Q,H2,A,K,Q,Q|1
PAID_LOSS|3|6|Q,H2,H1,J,Q,A|1
PAID_LOSS|3|6|Q,H2,K,H5,H1,H3|1
PAID_LOSS|3|6|Q,H2,Q,T,K,A|1
PAID_LOSS|3|6|Q,H2,X2,H1,Q,H5|1
PAID_LOSS|3|6|Q,H3,A,J,H2,H4|1
PAID_LOSS|3|6|Q,H3,A,Q,H3,H3|1
PAID_LOSS|3|6|Q,H3,H2,K,Q,H5|1
PAID_LOSS|3|6|Q,H3,H4,H2,H1,Q|1
PAID_LOSS|3|6|Q,H3,J,H5,H4,H3|1
PAID_LOSS|3|6|Q,H4,A,J,H2,H3|1
PAID_LOSS|3|6|Q,H4,A,T,A,T|1
PAID_LOSS|3|6|Q,H4,H1,H2,H2,H1|1
PAID_LOSS|3|6|Q,H4,H3,J,H1,K|1
PAID_LOSS|3|6|Q,H4,T,J,H1,T|1
PAID_LOSS|3|6|Q,H4,T,Q,K,H1|1
PAID_LOSS|3|6|Q,H5,A,H3,A,T|1
PAID_LOSS|3|6|Q,H5,H2,A,Q,H3|1
PAID_LOSS|3|6|Q,H5,H2,H4,K,J|1
PAID_LOSS|3|6|Q,H5,H2,J,J,A|1
PAID_LOSS|3|6|Q,H5,H3,J,Q,H2|1
PAID_LOSS|3|6|Q,H5,J,K,K,H5|1
PAID_LOSS|3|6|Q,H5,K,J,H2,T|1
PAID_LOSS|3|6|Q,H5,K,Q,H2,K|1
PAID_LOSS|3|6|Q,J,A,H5,H2,J|1
PAID_LOSS|3|6|Q,J,H1,H5,J,K|1
PAID_LOSS|3|6|Q,J,H5,H3,H2,H5|1
PAID_LOSS|3|6|Q,J,K,K,H4,J|1
PAID_LOSS|3|6|Q,J,K,Q,H5,H5|1
PAID_LOSS|3|6|Q,K,H2,J,Q,H5|1
PAID_LOSS|3|6|Q,K,H4,K,H2,H4|1
PAID_LOSS|3|6|Q,K,H5,H1,Scat,H3|1
PAID_LOSS|3|6|Q,K,J,H1,H1,K|1
PAID_LOSS|3|6|Q,K,K,Q,H2,H3|1
PAID_LOSS|3|6|Q,K,K,Q,T,H2|1
PAID_LOSS|3|6|Q,K,T,J,T,Q|1
PAID_LOSS|3|6|Q,Q,H2,A,T,H5|1
PAID_LOSS|3|6|Q,Q,H2,H3,A,A|1
PAID_LOSS|3|6|Q,Q,H2,H3,H3,T|1
PAID_LOSS|3|6|Q,Q,H4,H2,H2,K|1
PAID_LOSS|3|6|Q,Q,H4,J,H4,H2|1
PAID_LOSS|3|6|Q,Q,H5,H4,H5,H4|1
PAID_LOSS|3|6|Q,Q,J,H2,J,T|1
PAID_LOSS|3|6|Q,Q,J,H4,H3,T|1
PAID_LOSS|3|6|Q,Q,J,J,K,Q|1
PAID_LOSS|3|6|Q,Q,J,K,H5,T|1
PAID_LOSS|3|6|Q,Q,T,X4,H2,H5|1
PAID_LOSS|3|6|Q,Scat,J,J,H2,A|1
PAID_LOSS|3|6|Q,T,A,Q,Q,J|1
PAID_LOSS|3|6|Q,T,H1,Q,H4,T|1
PAID_LOSS|3|6|Q,T,H2,H2,H2,H2|1
PAID_LOSS|3|6|Q,T,H3,A,K,J|1
PAID_LOSS|3|6|Q,T,H3,Q,Q,H5|1
PAID_LOSS|3|6|Q,T,H3,Q,T,J|1
PAID_LOSS|3|6|Q,T,H4,J,J,H1|1
PAID_LOSS|3|6|Q,T,H4,Q,A,H3|1
PAID_LOSS|3|6|Q,T,H5,J,H2,J|1
PAID_LOSS|3|6|Q,T,H5,J,H4,T|1
PAID_LOSS|3|6|Scat,H2,K,H1,J,J|1
PAID_LOSS|3|6|Scat,K,A,H1,J,H3|1
PAID_LOSS|3|6|Scat,T,K,H4,H2,K|1
PAID_LOSS|3|6|T,A,A,H2,H5,H2|1
PAID_LOSS|3|6|T,A,H1,H2,H1,H4|1
PAID_LOSS|3|6|T,A,H2,H3,H1,Q|1
PAID_LOSS|3|6|T,A,H5,T,Q,H3|1
PAID_LOSS|3|6|T,A,J,H1,H2,H2|1
PAID_LOSS|3|6|T,A,Q,H2,H5,T|1
PAID_LOSS|3|6|T,A,Q,T,H1,H4|1
PAID_LOSS|3|6|T,H1,H2,J,T,H1|1
PAID_LOSS|3|6|T,H1,H3,H1,J,H2|1
PAID_LOSS|3|6|T,H1,H3,H5,Q,H4|1
PAID_LOSS|3|6|T,H1,H5,A,J,H5|1
PAID_LOSS|3|6|T,H1,J,J,Q,H5|1
PAID_LOSS|3|6|T,H1,J,Q,J,A|1
PAID_LOSS|3|6|T,H1,K,J,A,Q|1
PAID_LOSS|3|6|T,H2,A,H2,H3,H3|1
PAID_LOSS|3|6|T,H2,H1,H5,J,X4|1
PAID_LOSS|3|6|T,H2,H3,H1,H2,H3|1
PAID_LOSS|3|6|T,H2,H5,K,H5,Q|1
PAID_LOSS|3|6|T,H2,H5,K,J,Q|1
PAID_LOSS|3|6|T,H2,Q,H4,H2,Q|1
PAID_LOSS|3|6|T,H2,T,A,H4,H1|1
PAID_LOSS|3|6|T,H2,T,T,H1,H5|1
PAID_LOSS|3|6|T,H3,A,H1,H3,H1|1
PAID_LOSS|3|6|T,H3,A,H5,Q,H4|1
PAID_LOSS|3|6|T,H3,A,K,T,H2|1
PAID_LOSS|3|6|T,H3,H3,H3,J,H1|1
PAID_LOSS|3|6|T,H3,H4,K,H3,A|1
PAID_LOSS|3|6|T,H3,H4,K,J,H2|1
PAID_LOSS|3|6|T,H3,H5,T,H3,A|1
PAID_LOSS|3|6|T,H3,J,H1,Q,A|1
PAID_LOSS|3|6|T,H3,K,K,A,T|1
PAID_LOSS|3|6|T,H3,Q,H1,H4,K|1
PAID_LOSS|3|6|T,H3,T,H4,H3,K|1
PAID_LOSS|3|6|T,H4,H1,Q,H4,H2|1
PAID_LOSS|3|6|T,H4,H2,H2,T,A|1
PAID_LOSS|3|6|T,H4,H2,H3,H2,T|1
PAID_LOSS|3|6|T,H4,H3,K,H2,Q|1
PAID_LOSS|3|6|T,H4,H5,T,A,Q|1
PAID_LOSS|3|6|T,H4,J,H1,Q,H4|1
PAID_LOSS|3|6|T,H5,H2,Q,H1,H1|1
PAID_LOSS|3|6|T,H5,H3,H2,H5,H4|1
PAID_LOSS|3|6|T,H5,H3,T,H2,H4|1
PAID_LOSS|3|6|T,H5,H4,H3,H4,H5|1
PAID_LOSS|3|6|T,H5,J,J,Q,H5|1
PAID_LOSS|3|6|T,H5,J,T,T,H1|1
PAID_LOSS|3|6|T,H5,K,H5,K,A|1
PAID_LOSS|3|6|T,H5,Q,H5,H2,Q|1
PAID_LOSS|3|6|T,H5,T,Q,H3,J|1
PAID_LOSS|3|6|T,H5,T,Scat,H3,H5|1
PAID_LOSS|3|6|T,J,H2,A,H3,H1|1
PAID_LOSS|3|6|T,J,H3,H1,J,J|1
PAID_LOSS|3|6|T,J,H3,Q,J,T|1
PAID_LOSS|3|6|T,J,H4,A,H3,H3|1
PAID_LOSS|3|6|T,J,H4,H2,Q,J|1
PAID_LOSS|3|6|T,J,Q,K,T,T|1
PAID_LOSS|3|6|T,J,T,H3,T,T|1
PAID_LOSS|3|6|T,K,A,H1,T,Q|1
PAID_LOSS|3|6|T,K,A,H3,J,T|1
PAID_LOSS|3|6|T,K,H3,H5,H2,K|1
PAID_LOSS|3|6|T,K,H4,H5,K,Q|1
PAID_LOSS|3|6|T,K,T,J,Q,Q|1
PAID_LOSS|3|6|T,Q,H1,K,H1,H2|1
PAID_LOSS|3|6|T,Q,Q,K,H5,H1|1
PAID_LOSS|3|6|T,Q,Scat,H5,H2,H1|1
PAID_LOSS|3|6|T,Scat,T,H3,T,Q|1
PAID_LOSS|3|6|T,T,A,K,J,H4|1
PAID_LOSS|3|6|T,T,H4,A,H3,K|1
PAID_LOSS|3|6|T,T,H4,H3,X4,Q|1
PAID_LOSS|3|6|T,T,H5,H1,T,H4|1
PAID_LOSS|3|6|T,T,H5,H4,H1,H2|1
PAID_LOSS|3|6|T,T,J,H2,K,H3|1
PAID_LOSS|3|6|T,T,J,Q,K,H3|1
PAID_LOSS|3|6|T,T,J,T,H5,J|1
PAID_LOSS|3|6|T,T,T,Q,H3,H5|1
PAID_LOSS|3|6|T,X2,K,H1,H4,T|1
PAID_LOSS|3|6|X2,A,H4,H3,H3,K|1
PAID_LOSS|3|6|X2,A,T,Q,H1,H5|1
PAID_LOSS|3|6|X2,K,H3,H4,T,A|1
PAID_LOSS|3|6|X2,Q,H2,H3,H5,H1|1
PAID_LOSS|3|6|X2,Q,T,Q,J,H4|1
PAID_LOSS|3|6|X2,T,H3,H1,H5,H3|1
PAID_LOSS|3|6|X3,H4,J,Q,A,J|1
PAID_LOSS|3|6|X3,H5,H5,H5,A,J|1
PAID_LOSS|3|6|X4,A,J,H5,J,H3|1
PAID_LOSS|3|6|X4,H3,J,H3,T,Q|1
PAID_LOSS|3|6|X4,H5,A,H5,Q,Q|1
PAID_LOSS|3|6|X4,J,H4,T,J,H5|1
PAID_LOSS|4|6|A,A,A,A,H3,T|1
PAID_LOSS|4|6|A,A,H4,A,Q,H5|1
PAID_LOSS|4|6|A,A,H4,H4,K,Q|1
PAID_LOSS|4|6|A,A,J,H3,H1,H4|1
PAID_LOSS|4|6|A,H1,H4,H3,H1,J|1
PAID_LOSS|4|6|A,H1,J,H4,H2,J|1
PAID_LOSS|4|6|A,H1,K,A,J,J|1
PAID_LOSS|4|6|A,H1,Q,Q,H4,H4|1
PAID_LOSS|4|6|A,H1,T,H3,A,H1|1
PAID_LOSS|4|6|A,H2,A,J,K,H5|1
PAID_LOSS|4|6|A,H2,H1,H5,T,J|1
PAID_LOSS|4|6|A,H2,H1,J,J,J|1
PAID_LOSS|4|6|A,H2,H2,Scat,H3,A|1
PAID_LOSS|4|6|A,H2,H4,H1,H1,K|1
PAID_LOSS|4|6|A,H3,H1,H2,H3,T|1
PAID_LOSS|4|6|A,H3,H4,J,T,H1|1
PAID_LOSS|4|6|A,H3,H5,H4,H4,H1|1
PAID_LOSS|4|6|A,H3,J,H2,Q,H4|1
PAID_LOSS|4|6|A,H3,Q,K,J,A|1
PAID_LOSS|4|6|A,H3,X3,H4,H2,H5|1
PAID_LOSS|4|6|A,H4,H1,H5,H5,H5|1
PAID_LOSS|4|6|A,H4,H3,H1,H5,A|1
PAID_LOSS|4|6|A,H4,H5,H5,H2,H4|1
PAID_LOSS|4|6|A,H4,H5,T,H2,T|1
PAID_LOSS|4|6|A,H4,J,K,H4,X2|1
PAID_LOSS|4|6|A,H4,K,H2,Q,A|1
PAID_LOSS|4|6|A,H4,K,H4,H2,H4|1
PAID_LOSS|4|6|A,H5,H1,H1,H5,T|1
PAID_LOSS|4|6|A,H5,H1,J,T,H3|1
PAID_LOSS|4|6|A,H5,H2,A,X2,K|1
PAID_LOSS|4|6|A,H5,H2,H2,J,H1|1
PAID_LOSS|4|6|A,H5,H3,H5,T,A|1
PAID_LOSS|4|6|A,H5,H4,H2,H3,J|1
PAID_LOSS|4|6|A,H5,K,Q,J,H5|1
PAID_LOSS|4|6|A,H5,Q,K,H2,T|1
PAID_LOSS|4|6|A,H5,Q,K,K,Q|1
PAID_LOSS|4|6|A,J,A,H5,H5,Q|1
PAID_LOSS|4|6|A,J,A,T,H3,H2|1
PAID_LOSS|4|6|A,J,H1,A,H2,Q|1
PAID_LOSS|4|6|A,J,H1,H3,J,A|1
PAID_LOSS|4|6|A,J,H1,H4,K,H5|1
PAID_LOSS|4|6|A,J,H1,H5,H4,H2|1
PAID_LOSS|4|6|A,J,H1,K,H3,H5|1
PAID_LOSS|4|6|A,J,H3,H1,H5,H4|1
PAID_LOSS|4|6|A,J,H3,J,H4,A|1
PAID_LOSS|4|6|A,J,H4,A,H3,Q|1
PAID_LOSS|4|6|A,J,H5,H2,H1,H3|1
PAID_LOSS|4|6|A,J,H5,K,Q,K|1
PAID_LOSS|4|6|A,J,K,Q,T,Q|1
PAID_LOSS|4|6|A,J,T,A,T,H2|1
PAID_LOSS|4|6|A,K,H4,A,T,Q|1
PAID_LOSS|4|6|A,K,K,H1,H1,H4|1
PAID_LOSS|4|6|A,K,K,H3,H4,A|1
PAID_LOSS|4|6|A,K,Q,T,J,H2|1
PAID_LOSS|4|6|A,K,T,A,H4,H3|1
PAID_LOSS|4|6|A,K,T,H1,K,H3|1
PAID_LOSS|4|6|A,K,T,H3,J,T|1
PAID_LOSS|4|6|A,Q,H1,Scat,H4,K|1
PAID_LOSS|4|6|A,Q,H2,H3,J,T|1
PAID_LOSS|4|6|A,Q,H3,Scat,K,H3|1
PAID_LOSS|4|6|A,Q,H5,T,H4,H2|1
PAID_LOSS|4|6|A,Q,J,H3,H5,H5|1
PAID_LOSS|4|6|A,Q,K,H2,J,K|1
PAID_LOSS|4|6|A,Q,T,Scat,H1,H2|1
PAID_LOSS|4|6|A,Scat,A,Q,Q,H3|1
PAID_LOSS|4|6|A,Scat,K,H3,A,T|1
PAID_LOSS|4|6|A,T,A,H4,T,H3|1
PAID_LOSS|4|6|A,T,H2,H3,H4,H5|1
PAID_LOSS|4|6|A,T,J,Q,H4,A|1
PAID_LOSS|4|6|A,T,K,H5,H1,J|1
PAID_LOSS|4|6|A,T,T,A,H5,Q|1
PAID_LOSS|4|6|A,T,T,J,H3,H2|1
PAID_LOSS|4|6|A,X3,T,H1,T,Q|1
PAID_LOSS|4|6|A,X4,H1,H2,H2,X4|1
PAID_LOSS|4|6|H1,A,A,H2,H2,Q|1
PAID_LOSS|4|6|H1,A,A,H5,K,H5|1
PAID_LOSS|4|6|H1,A,A,T,H4,H3|1
PAID_LOSS|4|6|H1,A,H3,J,K,H5|1
PAID_LOSS|4|6|H1,A,T,H2,T,H3|1
PAID_LOSS|4|6|H1,A,T,H3,T,H4|1
PAID_LOSS|4|6|H1,A,T,H4,Q,J|1
PAID_LOSS|4|6|H1,A,T,T,H2,H5|1
PAID_LOSS|4|6|H1,H1,A,H4,H1,K|1
PAID_LOSS|4|6|H1,H1,H2,H2,K,J|1
PAID_LOSS|4|6|H1,H1,H2,H5,H5,H2|1
PAID_LOSS|4|6|H1,H1,H2,Q,T,Q|1
PAID_LOSS|4|6|H1,H1,H3,H4,Q,H5|1
PAID_LOSS|4|6|H1,H1,J,Q,H2,T|1
PAID_LOSS|4|6|H1,H1,K,A,Q,H3|1
PAID_LOSS|4|6|H1,H1,Q,H2,H1,H1|1
PAID_LOSS|4|6|H1,H1,Q,J,T,H3|1
PAID_LOSS|4|6|H1,H1,Q,T,J,T|1
PAID_LOSS|4|6|H1,H1,T,H4,H4,H3|1
PAID_LOSS|4|6|H1,H1,T,K,J,H2|1
PAID_LOSS|4|6|H1,H2,H3,H4,J,H3|1
PAID_LOSS|4|6|H1,H2,H3,K,A,H4|1
PAID_LOSS|4|6|H1,H2,H4,H4,H3,H1|1
PAID_LOSS|4|6|H1,H2,H5,H5,H2,A|1
PAID_LOSS|4|6|H1,H2,T,K,K,T|1
PAID_LOSS|4|6|H1,H3,A,Q,H4,K|1
PAID_LOSS|4|6|H1,H3,H1,J,Q,J|1
PAID_LOSS|4|6|H1,H3,H3,H3,H3,H4|1
PAID_LOSS|4|6|H1,H3,H3,T,A,H2|1
PAID_LOSS|4|6|H1,H3,H4,H2,H3,H3|1
PAID_LOSS|4|6|H1,H3,Q,H1,H2,A|1
PAID_LOSS|4|6|H1,H4,A,H2,H4,T|1
PAID_LOSS|4|6|H1,H4,H1,H2,J,T|1
PAID_LOSS|4|6|H1,H4,H2,J,H4,T|1
PAID_LOSS|4|6|H1,H4,H4,A,T,A|1
PAID_LOSS|4|6|H1,H4,H4,K,J,H2|1
PAID_LOSS|4|6|H1,H4,H5,H4,T,H2|1
PAID_LOSS|4|6|H1,H4,K,H4,H3,H2|1
PAID_LOSS|4|6|H1,H4,K,K,A,H4|1
PAID_LOSS|4|6|H1,H4,T,H4,H5,T|1
PAID_LOSS|4|6|H1,H5,A,H2,H3,H3|1
PAID_LOSS|4|6|H1,H5,H1,H1,H4,H5|1
PAID_LOSS|4|6|H1,H5,H2,H2,H4,H1|1
PAID_LOSS|4|6|H1,H5,H2,H4,A,H2|1
PAID_LOSS|4|6|H1,H5,H2,Q,A,T|1
PAID_LOSS|4|6|H1,H5,H2,T,Q,A|1
PAID_LOSS|4|6|H1,H5,H3,H2,J,H1|1
PAID_LOSS|4|6|H1,H5,K,J,H5,T|1
PAID_LOSS|4|6|H1,J,H1,K,H3,Scat|1
PAID_LOSS|4|6|H1,J,H2,T,X4,J|1
PAID_LOSS|4|6|H1,J,H5,Q,H4,Q|1
PAID_LOSS|4|6|H1,J,J,J,T,H4|1
PAID_LOSS|4|6|H1,J,K,H4,A,A|1
PAID_LOSS|4|6|H1,K,A,J,H4,H4|1
PAID_LOSS|4|6|H1,K,H1,H5,K,A|1
PAID_LOSS|4|6|H1,K,H2,T,H1,A|1
PAID_LOSS|4|6|H1,K,H3,H1,Q,H1|1
PAID_LOSS|4|6|H1,K,H4,H4,H5,Q|1
PAID_LOSS|4|6|H1,K,H5,J,Q,T|1
PAID_LOSS|4|6|H1,K,J,H5,H5,H3|1
PAID_LOSS|4|6|H1,K,J,H5,T,H4|1
PAID_LOSS|4|6|H1,K,J,K,H3,H2|1
PAID_LOSS|4|6|H1,K,J,Q,T,J|1
PAID_LOSS|4|6|H1,K,K,H4,H1,Q|1
PAID_LOSS|4|6|H1,Q,A,H4,T,Q|1
PAID_LOSS|4|6|H1,Q,H2,H2,A,J|1
PAID_LOSS|4|6|H1,Q,H3,J,H3,A|1
PAID_LOSS|4|6|H1,Q,H3,Q,H3,H3|1
PAID_LOSS|4|6|H1,Q,K,H2,A,H1|1
PAID_LOSS|4|6|H1,Q,K,K,H3,H5|1
PAID_LOSS|4|6|H1,Q,Q,H4,H4,K|1
PAID_LOSS|4|6|H1,Q,T,H5,A,A|1
PAID_LOSS|4|6|H1,T,H1,H2,H3,H1|1
PAID_LOSS|4|6|H1,T,H2,H5,T,A|1
PAID_LOSS|4|6|H1,T,H4,H4,K,H3|1
PAID_LOSS|4|6|H1,T,H4,H5,T,H4|1
PAID_LOSS|4|6|H1,T,H4,J,H2,T|1
PAID_LOSS|4|6|H1,T,J,K,H4,J|1
PAID_LOSS|4|6|H1,T,K,A,Q,H1|1
PAID_LOSS|4|6|H1,T,K,J,K,H5|1
PAID_LOSS|4|6|H1,T,Q,H3,H2,K|1
PAID_LOSS|4|6|H1,T,T,Q,H2,K|1
PAID_LOSS|4|6|H1,T,T,Q,H5,H5|1
PAID_LOSS|4|6|H1,T,X2,T,K,H5|1
PAID_LOSS|4|6|H2,A,H1,Q,A,H5|1
PAID_LOSS|4|6|H2,A,H2,Q,T,J|1
PAID_LOSS|4|6|H2,A,H3,H4,H5,H1|1
PAID_LOSS|4|6|H2,A,H4,H4,A,H5|1
PAID_LOSS|4|6|H2,A,H5,H4,K,K|1
PAID_LOSS|4|6|H2,A,J,Q,H3,X2|1
PAID_LOSS|4|6|H2,A,J,Scat,T,H1|1
PAID_LOSS|4|6|H2,A,K,J,H3,H4|1
PAID_LOSS|4|6|H2,H1,H1,H2,K,H4|1
PAID_LOSS|4|6|H2,H1,H1,K,H2,K|1
PAID_LOSS|4|6|H2,H1,H3,H2,T,H2|1
PAID_LOSS|4|6|H2,H1,H4,H2,H5,Q|1
PAID_LOSS|4|6|H2,H1,H4,H3,T,H2|1
PAID_LOSS|4|6|H2,H1,Scat,Q,H3,K|1
PAID_LOSS|4|6|H2,H2,H1,H3,H2,J|1
PAID_LOSS|4|6|H2,H2,H2,H3,H2,H5|1
PAID_LOSS|4|6|H2,H2,H2,H3,Q,T|1
PAID_LOSS|4|6|H2,H2,H2,H4,K,H4|1
PAID_LOSS|4|6|H2,H2,H2,H4,K,T|1
PAID_LOSS|4|6|H2,H2,H2,K,T,K|1
PAID_LOSS|4|6|H2,H2,H4,H1,K,H2|1
PAID_LOSS|4|6|H2,H2,H4,H3,H5,K|1
PAID_LOSS|4|6|H2,H2,H4,K,Q,A|1
PAID_LOSS|4|6|H2,H2,H5,A,T,H2|1
PAID_LOSS|4|6|H2,H2,H5,Q,A,H5|1
PAID_LOSS|4|6|H2,H2,J,A,H1,A|1
PAID_LOSS|4|6|H2,H2,J,A,H2,T|1
PAID_LOSS|4|6|H2,H2,K,H4,A,Q|1
PAID_LOSS|4|6|H2,H2,Q,K,H2,H2|1
PAID_LOSS|4|6|H2,H2,Q,T,H1,A|1
PAID_LOSS|4|6|H2,H3,H1,A,K,Scat|1
PAID_LOSS|4|6|H2,H3,H1,T,H1,Q|1
PAID_LOSS|4|6|H2,H3,H2,H5,H4,H4|1
PAID_LOSS|4|6|H2,H3,H3,H4,H2,H3|1
PAID_LOSS|4|6|H2,H3,H3,Q,H3,K|1
PAID_LOSS|4|6|H2,H3,H4,H2,H4,H5|1
PAID_LOSS|4|6|H2,H3,H4,J,Q,H2|1
PAID_LOSS|4|6|H2,H3,H5,H2,H2,T|1
PAID_LOSS|4|6|H2,H3,J,T,K,A|1
PAID_LOSS|4|6|H2,H3,K,H5,H5,K|1
PAID_LOSS|4|6|H2,H3,Q,J,H3,K|1
PAID_LOSS|4|6|H2,H3,T,A,T,H1|1
PAID_LOSS|4|6|H2,H4,H1,A,K,J|1
PAID_LOSS|4|6|H2,H4,H3,K,H5,A|1
PAID_LOSS|4|6|H2,H4,T,T,A,H1|1
PAID_LOSS|4|6|H2,H5,H1,J,H3,T|1
PAID_LOSS|4|6|H2,H5,H1,Q,H1,K|1
PAID_LOSS|4|6|H2,H5,H2,H5,H1,H1|1
PAID_LOSS|4|6|H2,H5,H3,Q,H1,Q|1
PAID_LOSS|4|6|H2,H5,H4,K,H5,H2|1
PAID_LOSS|4|6|H2,H5,J,A,H2,H1|1
PAID_LOSS|4|6|H2,H5,K,H5,H4,H3|1
PAID_LOSS|4|6|H2,H5,Q,H3,H4,H3|1
PAID_LOSS|4|6|H2,H5,T,Q,H5,K|1
PAID_LOSS|4|6|H2,J,A,H2,K,K|1
PAID_LOSS|4|6|H2,J,A,H5,H3,H1|1
PAID_LOSS|4|6|H2,J,A,T,T,K|1
PAID_LOSS|4|6|H2,J,H2,J,A,H3|1
PAID_LOSS|4|6|H2,J,H3,K,H5,H5|1
PAID_LOSS|4|6|H2,J,H4,H4,K,H3|1
PAID_LOSS|4|6|H2,J,J,H4,J,J|1
PAID_LOSS|4|6|H2,J,J,J,J,A|1
PAID_LOSS|4|6|H2,J,K,H1,H3,T|1
PAID_LOSS|4|6|H2,J,Q,H3,H1,T|1
PAID_LOSS|4|6|H2,J,Q,H4,J,J|1
PAID_LOSS|4|6|H2,K,H1,A,J,H1|1
PAID_LOSS|4|6|H2,K,H1,H1,H3,A|1
PAID_LOSS|4|6|H2,K,H3,T,H1,Q|1
PAID_LOSS|4|6|H2,K,H4,H1,H3,H5|1
PAID_LOSS|4|6|H2,K,K,T,H5,J|1
PAID_LOSS|4|6|H2,Q,A,A,J,H1|1
PAID_LOSS|4|6|H2,Q,A,K,H2,J|1
PAID_LOSS|4|6|H2,Q,H1,H3,H1,T|1
PAID_LOSS|4|6|H2,Q,H2,H3,Q,H4|1
PAID_LOSS|4|6|H2,Q,T,A,A,H4|1
PAID_LOSS|4|6|H2,Q,T,H4,H4,H1|1
PAID_LOSS|4|6|H2,Q,T,K,H1,H2|1
PAID_LOSS|4|6|H2,T,A,H1,K,Q|1
PAID_LOSS|4|6|H2,T,H1,H4,T,A|1
PAID_LOSS|4|6|H2,T,H2,H2,H5,H4|1
PAID_LOSS|4|6|H2,T,H3,A,T,H2|1
PAID_LOSS|4|6|H2,T,H4,H4,J,K|1
PAID_LOSS|4|6|H2,T,H5,H2,A,T|1
PAID_LOSS|4|6|H2,T,J,Q,H3,K|1
PAID_LOSS|4|6|H2,T,Q,Q,H1,Q|1
PAID_LOSS|4|6|H3,A,A,H4,A,H1|1
PAID_LOSS|4|6|H3,A,A,H4,Q,J|1
PAID_LOSS|4|6|H3,A,H1,H1,H4,H5|1
PAID_LOSS|4|6|H3,A,H1,H3,K,H4|1
PAID_LOSS|4|6|H3,A,H3,H3,A,H1|1
PAID_LOSS|4|6|H3,A,H3,X3,Q,H2|1
PAID_LOSS|4|6|H3,A,H5,H1,H3,J|1
PAID_LOSS|4|6|H3,A,H5,H5,J,J|1
PAID_LOSS|4|6|H3,A,Q,H3,K,H1|1
PAID_LOSS|4|6|H3,A,T,Q,A,Q|1
PAID_LOSS|4|6|H3,H1,A,H2,H3,K|1
PAID_LOSS|4|6|H3,H1,H1,J,H1,H1|1
PAID_LOSS|4|6|H3,H1,H3,H1,Q,H2|1
PAID_LOSS|4|6|H3,H1,H3,Q,H5,J|1
PAID_LOSS|4|6|H3,H1,H5,H4,H5,H3|1
PAID_LOSS|4|6|H3,H1,J,H4,H2,A|1
PAID_LOSS|4|6|H3,H1,J,H5,H5,K|1
PAID_LOSS|4|6|H3,H1,Q,H2,H5,H1|1
PAID_LOSS|4|6|H3,H1,Q,Q,X2,H2|1
PAID_LOSS|4|6|H3,H1,Scat,A,H5,H4|1
PAID_LOSS|4|6|H3,H2,H2,H4,H5,J|1
PAID_LOSS|4|6|H3,H2,H4,A,K,Q|1
PAID_LOSS|4|6|H3,H2,H5,Q,H3,T|1
PAID_LOSS|4|6|H3,H2,K,H1,T,H2|1
PAID_LOSS|4|6|H3,H2,Q,T,H3,K|1
PAID_LOSS|4|6|H3,H2,T,H4,H3,A|1
PAID_LOSS|4|6|H3,H3,A,H5,A,A|1
PAID_LOSS|4|6|H3,H3,H2,H1,H2,K|1
PAID_LOSS|4|6|H3,H3,H2,T,H5,K|1
PAID_LOSS|4|6|H3,H3,H3,Q,Q,J|1
PAID_LOSS|4|6|H3,H3,H5,H5,A,H4|1
PAID_LOSS|4|6|H3,H3,H5,T,J,A|1
PAID_LOSS|4|6|H3,H3,J,H5,A,H5|1
PAID_LOSS|4|6|H3,H3,K,A,H2,Q|1
PAID_LOSS|4|6|H3,H3,T,A,Q,H4|1
PAID_LOSS|4|6|H3,H3,T,Q,Q,H1|1
PAID_LOSS|4|6|H3,H4,A,H2,T,H4|1
PAID_LOSS|4|6|H3,H4,A,Q,A,A|1
PAID_LOSS|4|6|H3,H4,H2,H2,H4,T|1
PAID_LOSS|4|6|H3,H4,H3,H2,A,H5|1
PAID_LOSS|4|6|H3,H4,H3,H5,H2,H3|1
PAID_LOSS|4|6|H3,H4,H4,H4,A,H2|1
PAID_LOSS|4|6|H3,H4,H4,J,A,H5|1
PAID_LOSS|4|6|H3,H4,K,H1,K,H3|1
PAID_LOSS|4|6|H3,H4,T,J,H5,H4|1
PAID_LOSS|4|6|H3,H4,T,K,T,H3|1
